Date,Close,Volume
1993-09-02,0.1886182576417923,282262400
1993-09-03,0.1886182576417923,162937600
1993-09-07,0.192280501127243,143539200
1993-09-08,0.1959428042173385,226632000
1993-09-09,0.1904494166374206,149531200
1993-09-10,0.192280501127243,134489600
1993-09-13,0.184955209493637,255785600
1993-09-14,0.1776306629180908,276640000
1993-09-15,0.1794618964195251,257723200
1993-09-16,0.1812930107116699,85960000
1993-09-17,0.184955209493637,172032000
1993-09-20,0.1822085380554199,111036800
1993-09-21,0.1794618964195251,146496000
1993-09-22,0.1867871284484863,110488000
1993-09-23,0.1812930107116699,130950400
1993-09-24,0.1831240952014923,76574400
1993-09-27,0.1812930107116699,113176000
1993-09-28,0.1812930107116699,94550400
1993-09-29,0.174884021282196,236745600
1993-09-30,0.1712209582328796,274904000
1993-10-01,0.1666431128978729,335988800
1993-10-04,0.1666431128978729,192841600
1993-10-05,0.1721365600824356,176310400
1993-10-06,0.17305289208889,175280000
1993-10-07,0.1684742569923401,134904000
1993-10-08,0.1657276153564453,139406400
1993-10-11,0.1739684641361236,161145600
1993-10-12,0.175799623131752,306342400
1993-10-13,0.175799623131752,177004800
1993-10-14,0.1739684641361236,160686400
1993-10-15,0.206930324435234,955248000
1993-10-18,0.2078458964824676,332998400
1993-10-19,0.2032680809497833,213572800
1993-10-20,0.2032680809497833,138409600
1993-10-21,0.2215802073478698,627110400
1993-10-22,0.2215802073478698,396076800
1993-10-25,0.2197490334510803,219128000
1993-10-26,0.2179179042577743,222476800
1993-10-27,0.2325677722692489,459065600
1993-10-28,0.2270744144916534,244462400
1993-10-29,0.2252433001995086,136864000
1993-11-01,0.2307367473840713,105974400
1993-11-02,0.2398930788040161,224246400
1993-11-03,0.231652170419693,176960000
1993-11-04,0.2362300306558609,185371200
1993-11-05,0.2334833592176437,378033600
1993-11-08,0.2252433001995086,166992000
1993-11-09,0.2206646651029586,171248000
1993-11-10,0.2252433001995086,76977600
1993-11-11,0.2298211306333542,142430400
1993-11-12,0.2325677722692489,143662400
1993-11-15,0.2343988716602325,157102400
1993-11-16,0.2490486800670623,303083200
1993-11-17,0.245386391878128,302624000
1993-11-18,0.245386391878128,114408000
1993-11-19,0.2425929009914398,122964800
1993-11-22,0.2389175295829773,150606400
1993-11-23,0.2425929009914398,186166400
1993-11-24,0.2425929009914398,90440000
1993-11-26,0.2398362457752227,43444800
1993-11-29,0.2334035038948059,96712000
1993-11-30,0.2315658926963806,112660800
1993-12-01,0.2315658926963806,111216000
1993-12-02,0.2334035038948059,100654400
1993-12-03,0.2315658926963806,120467200
1993-12-06,0.2370789647102356,156979200
1993-12-07,0.2370789647102356,63851200
1993-12-08,0.2343223839998245,39592000
1993-12-09,0.2205386906862259,182761600
1993-12-10,0.2076739370822906,497257600
1993-12-13,0.2168633192777633,244328000
1993-12-14,0.2141067236661911,293664000
1993-12-15,0.2187009900808334,123883200
1993-12-16,0.2159444689750671,126369600
1993-12-17,0.2168633192777633,145152000
1993-12-20,0.209511712193489,189033600
1993-12-21,0.2021608650684356,251126400
1993-12-22,0.2058362960815429,181372800
1993-12-23,0.2003231644630432,226956800
1993-12-27,0.209511712193489,159936000
1993-12-28,0.2141067236661911,159499200
1993-12-29,0.209511712193489,107352000
1993-12-30,0.2187009900808334,314552000
1993-12-31,0.2150256484746933,160966400
1994-01-03,0.2196198999881744,181529600
1994-01-04,0.2315658926963806,285174400
1994-01-05,0.2481060028076172,612136000
1994-01-06,0.2407551407814026,366508800
1994-01-07,0.2435117214918136,298793600
1994-01-10,0.2471870929002761,201588800
1994-01-11,0.2343223839998245,355398400
1994-01-12,0.2242141216993332,439118400
1994-01-13,0.2251338213682174,531596800
1994-01-14,0.2278904020786285,214513600
1994-01-17,0.2232953161001205,145712000
1994-01-18,0.2159444689750671,362801600
1994-01-19,0.2150256484746933,281590400
1994-01-20,0.2196198999881744,268083200
1994-01-21,0.2453493922948837,980134400
1994-01-24,0.2572953999042511,692148800
1994-01-25,0.2490248680114746,442332800
1994-01-26,0.2462681829929351,165804800
1994-01-27,0.2508633732795715,132249600
1994-01-28,0.2499436140060424,136438400
1994-01-31,0.2407551407814026,238380800
1994-02-01,0.2444305568933487,156721600
1994-02-02,0.2425929009914398,146451200
1994-02-03,0.2462681829929351,137995200
1994-02-04,0.2462681829929351,354009600
1994-02-07,0.269286572933197,725446400
1994-02-08,0.2637528479099273,285387200
1994-02-09,0.2674421966075897,186984000
1994-02-10,0.269286572933197,302030400
1994-02-11,0.2729751765727997,164248000
1994-02-14,0.2729751765727997,245548800
1994-02-15,0.2738974094390869,129774400
1994-02-16,0.2711308598518371,122024000
1994-02-17,0.2729751765727997,145152000
1994-02-18,0.2674421966075897,149072000
1994-02-22,0.2748195230960846,214569600
1994-02-23,0.2748195230960846,260534400
1994-02-24,0.2702088356018066,197859200
1994-02-25,0.2655979692935943,236824000
1994-02-28,0.269286572933197,123827200
1994-03-01,0.2674421966075897,211870400
1994-03-02,0.2628308236598968,294145600
1994-03-03,0.2637528479099273,188473600
1994-03-04,0.2711308598518371,226844800
1994-03-07,0.2794310748577118,310396800
1994-03-08,0.2729751765727997,186054400
1994-03-09,0.2766638398170471,248539200
1994-03-10,0.2748195230960846,143763200
1994-03-11,0.2748195230960846,161840000
1994-03-14,0.2812755703926086,441705600
1994-03-15,0.2775867879390716,204545600
1994-03-16,0.2711308598518371,147168000
1994-03-17,0.269286572933197,156228800
1994-03-18,0.2683644592761993,223675200
1994-03-21,0.2619085609912872,246512000
1994-03-22,0.2582199573516845,242827200
1994-03-23,0.2591420412063598,216686400
1994-03-24,0.255453497171402,188092800
1994-03-25,0.2416203022003173,343638400
1994-03-28,0.2453089356422424,282576000
1994-03-29,0.2416203022003173,213516800
1994-03-30,0.239776074886322,169825600
1994-03-31,0.2453089356422424,209059200
1994-04-04,0.2453089356422424,168302400
1994-04-05,0.2471531629562378,97899200
1994-04-06,0.2471531629562378,129091200
1994-04-07,0.2462310642004013,77369600
1994-04-08,0.2471531629562378,176848000
1994-04-11,0.2471531629562378,106825600
1994-04-12,0.2360865175724029,136830400
1994-04-13,0.2342422604560852,233139200
1994-04-14,0.2323980033397674,221995200
1994-04-15,0.2231755405664444,188350400
1994-04-18,0.2185647785663604,230294400
1994-04-19,0.2139539718627929,166252800
1994-04-20,0.2084202021360397,281848000
1994-04-21,0.2185647785663604,410536000
1994-04-22,0.2194868922233581,697827200
1994-04-25,0.2287093251943588,359240000
1994-04-26,0.2305535823106765,164225600
1994-04-28,0.2231755405664444,100475200
1994-04-29,0.2213311940431594,94785600
1994-05-02,0.2287093251943588,123222400
1994-05-03,0.2231755405664444,132899200
1994-05-04,0.2434646934270858,364156800
1994-05-05,0.242542490363121,288332800
1994-05-06,0.2383919060230255,187779200
1994-05-09,0.2305535823106765,140470400
1994-05-10,0.2287093251943588,146843200
1994-05-11,0.2231755405664444,145521600
1994-05-12,0.2190258502960205,107105600
1994-05-13,0.2213311940431594,92612800
1994-05-16,0.217642605304718,135385600
1994-05-17,0.2167204767465591,180107200
1994-05-18,0.2259428352117538,123860800
1994-05-19,0.237008735537529,273582400
1994-05-20,0.2291703522205352,98145600
1994-05-23,0.2250198572874069,119952000
1994-05-24,0.2268650233745575,126448000
1994-05-25,0.2305535823106765,136113600
1994-05-26,0.2250198572874069,73035200
1994-05-27,0.2217422276735305,108684800
1994-05-31,0.2166504114866256,257398400
1994-06-01,0.2092431038618087,385761600
1994-06-02,0.2027625441551208,384921600
1994-06-03,0.2046142369508743,353684800
1994-06-06,0.2027625441551208,126033600
1994-06-07,0.2036883682012558,140246400
1994-06-08,0.1935037821531295,274164800
1994-06-09,0.1999844163656234,293529600
1994-06-10,0.1962811648845672,142732800
1994-06-13,0.1999844163656234,92904000
1994-06-14,0.2004472464323043,154358400
1994-06-15,0.2060029059648513,159476800
1994-06-16,0.1953553706407547,218220800
1994-06-17,0.1962811648845672,224492800
1994-06-20,0.2009110152721405,199897600
1994-06-21,0.192577987909317,243275200
1994-06-22,0.1944295763969421,113859200
1994-06-23,0.1860966384410858,203896000
1994-06-24,0.189684510231018,292857600
1994-06-27,0.1944295763969421,255953600
1994-06-28,0.1981327682733535,174227200
1994-06-29,0.1935037821531295,135564800
1994-06-30,0.1962811648845672,101729600
1994-07-01,0.1907264143228531,179278400
1994-07-05,0.1962811648845672,85848000
1994-07-06,0.1935037821531295,97384000
1994-07-07,0.1985957026481628,170150400
1994-07-08,0.2004472464323043,208230400
1994-07-11,0.1999844163656234,106422400
1994-07-12,0.2101689577102661,242312000
1994-07-13,0.2198905944824218,450262400
1994-07-14,0.2120205909013748,180667200
1994-07-15,0.2092431038618087,94964800
1994-07-18,0.2101689577102661,76428800
1994-07-19,0.205077052116394,116368000
1994-07-20,0.1972069889307022,217369600
1994-07-21,0.207391619682312,289475200
1994-07-22,0.2296123504638672,786576000
1994-07-25,0.2347042113542556,422654400
1994-07-26,0.2323897629976272,188809600
1994-07-27,0.2300751805305481,133784000
1994-07-28,0.2360929399728775,245313600
1994-07-29,0.2495177686214447,555766400
1994-08-01,0.2472032457590103,229275200
1994-08-02,0.2411856204271316,269561600
1994-08-03,0.2453516572713852,226844800
1994-08-04,0.2462774515151977,184755200
1994-08-05,0.2462774515151977,87012800
1994-08-08,0.2499807476997375,141276800
1994-08-09,0.2490548938512802,78601600
1994-08-10,0.2564621269702911,253568000
1994-08-11,0.2541475892066955,298088000
1994-08-12,0.2573878765106201,179648000
1994-08-15,0.2573503851890564,120075200
1994-08-16,0.2582794427871704,155736000
1994-08-17,0.2601374089717865,286182400
1994-08-18,0.2573503851890564,206259200
1994-08-19,0.259208470582962,130547200
1994-08-22,0.259208470582962,152420800
1994-08-23,0.2601374089717865,214446400
1994-08-24,0.259208470582962,171584000
1994-08-25,0.2606020271778106,298793600
1994-08-26,0.2657113969326019,204198400
1994-08-29,0.262924462556839,152107200
1994-08-30,0.2694282829761505,182078400
1994-08-31,0.2689639031887054,351836800
1994-09-01,0.2601374089717865,204288000
1994-09-02,0.262924462556839,101304000
1994-09-06,0.2643178403377533,91425600
1994-09-07,0.2684991955757141,203896000
1994-09-08,0.2684991955757141,158838400
1994-09-09,0.2657113969326019,157236800
1994-09-12,0.2657113969326019,90540800
1994-09-13,0.2661758959293365,104227200
1994-09-14,0.2610663771629333,99086400
1994-09-15,0.2675703167915344,258955200
1994-09-16,0.2703573107719421,364145600
1994-09-19,0.2638534307479858,174350400
1994-09-20,0.2568858563899994,197254400
1994-09-21,0.253634363412857,234841600
1994-09-22,0.2517755627632141,146238400
1994-09-23,0.2522400021553039,132876800
1994-09-26,0.2522400021553039,141702400
1994-09-27,0.2517755627632141,109088000
1994-09-28,0.2517755627632141,81267200
1994-09-29,0.253634363412857,109379200
1994-09-30,0.2503820955753326,71702400
1994-10-03,0.2462015599012375,129595200
1994-10-04,0.2508465051651001,162388800
1994-10-05,0.2815061509609222,709800000
1994-10-06,0.2694282829761505,526915200
1994-10-07,0.2750023007392883,364392000
1994-10-10,0.2889381051063537,523409600
1994-10-11,0.2945129871368408,842307200
1994-10-12,0.3130939304828644,597318400
1994-10-13,0.3056619167327881,525302400
1994-10-14,0.3056619167327881,176052800
1994-10-17,0.2954419553279876,303990400
1994-10-18,0.3065910041332245,468686400
1994-10-19,0.3065910041332245,351086400
1994-10-20,0.304732084274292,218142400
1994-10-21,0.3168099224567413,322705600
1994-10-24,0.3140228390693664,204500800
1994-10-25,0.3168099224567413,301481600
1994-10-26,0.321455717086792,196772800
1994-10-27,0.3177389502525329,159409600
1994-10-28,0.3130939304828644,273324800
1994-10-31,0.3209913074970245,355902400
1994-11-01,0.3205268085002899,218097600
1994-11-02,0.3075198829174042,218747200
1994-11-03,0.3084488809108734,110521600
1994-11-04,0.3000870645046234,192046400
1994-11-07,0.3028740286827087,113041600
1994-11-08,0.3140228390693664,348969600
1994-11-09,0.3093779981136322,406336000
1994-11-10,0.3070553541183471,152980800
1994-11-11,0.3056619167327881,62272000
1994-11-14,0.3158809542655945,139630400
1994-11-15,0.3075198829174042,167619200
1994-11-16,0.3042675256729126,187398400
1994-11-17,0.2973001003265381,150438400
1994-11-18,0.2981942892074585,147033600
1994-11-21,0.2842164039611816,202596800
1994-11-22,0.2786247730255127,224336000
1994-11-23,0.2748975455760956,327812800
1994-11-25,0.2814210951328277,84224000
1994-11-28,0.2818869352340698,138678400
1994-11-29,0.2851483225822449,144132800
1994-11-30,0.277692973613739,312032000
1994-12-01,0.2697728276252746,309321600
1994-12-02,0.2725681960582733,172256000
1994-12-05,0.2772271633148193,180275200
1994-12-06,0.280022531747818,238089600
1994-12-07,0.2730340361595154,137300800
1994-12-08,0.2674433588981628,169859200
1994-12-09,0.2702386677265167,260724800
1994-12-12,0.2721023857593536,224078400
1994-12-13,0.2711704075336456,119201600
1994-12-14,0.2823527455329895,311427200
1994-12-15,0.276761382818222,227595200
1994-12-16,0.277692973613739,179782400
1994-12-19,0.2916708290576935,332819200
1994-12-20,0.2870118618011474,175145600
1994-12-21,0.2860799729824066,157438400
1994-12-22,0.2879436612129211,133078400
1994-12-23,0.2898071706295013,93889600
1994-12-27,0.2916708290576935,81916800
1994-12-28,0.2916708290576935,89163200
1994-12-29,0.2944670915603637,121340800
1994-12-30,0.2907390296459198,73091200
1995-01-03,0.2860799729824066,103868800
1995-01-04,0.2935352325439453,158681600
1995-01-05,0.2898071706295013,73640000
1995-01-06,0.3131037950515747,1076622400
1995-01-09,0.307163268327713,274086400
1995-01-10,0.3256839513778686,614790400
1995-01-11,0.348514586687088,873824000
1995-01-12,0.338263988494873,551779200
1995-01-13,0.334536999464035,351377600
1995-01-16,0.3317405581474304,188977600
1995-01-17,0.3354687094688415,330108800
1995-01-18,0.3401274979114532,127657600
1995-01-19,0.3419912159442901,314294400
1995-01-20,0.3177628219127655,1000361600
1995-01-23,0.3149673640727997,398540800
1995-01-24,0.3103084564208984,218097600
1995-01-25,0.3055325746536255,517070400
1995-01-26,0.2944670915603637,246388800
1995-01-27,0.2972624599933624,298569600
1995-01-30,0.2991260886192322,230585600
1995-01-31,0.3009897172451019,212777600
1995-02-01,0.2991260886192322,158368000
1995-02-02,0.3103084564208984,203582400
1995-02-03,0.3019214272499084,319211200
1995-02-06,0.3019214272499084,243028800
1995-02-07,0.3042510151863098,201600000
1995-02-08,0.3154332935810089,402864000
1995-02-09,0.325217992067337,475395200
1995-02-10,0.3261500000953674,350963200
1995-02-13,0.3270467221736908,283371200
1995-02-14,0.32097327709198,165614400
1995-02-15,0.3181692063808441,184475200
1995-02-16,0.3228418827056885,218780800
1995-02-17,0.3177021145820617,121788800
1995-02-21,0.3064888119697571,301582400
1995-02-22,0.3050874769687652,293417600
1995-02-23,0.3004156053066253,314708800
1995-02-24,0.2915383875370025,568814400
1995-02-27,0.285932332277298,268811200
1995-02-28,0.2952766120433807,222969600
1995-03-01,0.2990140914916992,224448000
1995-03-02,0.2990140914916992,268744000
1995-03-03,0.3008828163146972,145768000
1995-03-06,0.2971453666687011,132720000
1995-03-07,0.2863993644714355,150785600
1995-03-08,0.2957438826560974,364873600
1995-03-09,0.2971453666687011,196683200
1995-03-10,0.2952766120433807,137412800
1995-03-13,0.2849977910518646,325752000
1995-03-14,0.2616372108459472,727865600
1995-03-15,0.2616372108459472,730968000
1995-03-16,0.2635058760643005,316736000
1995-03-17,0.2625715434551239,215644800
1995-03-20,0.2635058760643005,189884800
1995-03-21,0.2709816694259643,305368000
1995-03-22,0.2845307886600494,479147200
1995-03-23,0.2775222361087799,170094400
1995-03-24,0.2821948528289795,128116800
1995-03-27,0.277989387512207,142800000
1995-03-28,0.2569653391838074,689796800
1995-03-29,0.2569653391838074,496876800
1995-03-30,0.2644402980804443,273414400
1995-03-31,0.2635058760643005,183243200
1995-04-03,0.2653746306896209,154302400
1995-04-04,0.2532271444797516,428198400
1995-04-05,0.2597685754299164,264857600
1995-04-06,0.274719089269638,722825600
1995-04-07,0.274719089269638,295724800
1995-04-10,0.2737846672534942,117801600
1995-04-11,0.2821948528289795,214513600
1995-04-12,0.2915383875370025,474712000
1995-04-13,0.285932332277298,174361600
1995-04-17,0.2868664860725403,208812800
1995-04-18,0.280325323343277,231134400
1995-04-19,0.2719159126281738,279428800
1995-04-20,0.2812603712081909,329504000
1995-04-21,0.2924727201461792,666624000
1995-04-24,0.2915383875370025,272238400
1995-04-25,0.2821948528289795,273638400
1995-04-26,0.285932332277298,230440000
1995-04-27,0.2831290960311889,139865600
1995-04-28,0.285932332277298,195316800
1995-05-01,0.285932332277298,177956800
1995-05-02,0.2849977910518646,120008000
1995-05-03,0.2849977910518646,168784000
1995-05-04,0.2878009676933288,303643200
1995-05-05,0.2906039655208587,208006400
1995-05-08,0.3027515113353729,386971200
1995-05-09,0.3083585202693939,322929600
1995-05-10,0.3097599744796753,275072000
1995-05-11,0.3064888119697571,523622400
1995-05-12,0.3261121213436126,647953600
1995-05-15,0.3261121213436126,393355200
1995-05-16,0.3270467221736908,332516800
1995-05-17,0.3289151191711426,263144000
1995-05-18,0.3242433071136474,371571200
1995-05-19,0.3195708394050598,322593600
1995-05-22,0.3298496007919311,371884800
1995-05-23,0.3279807865619659,276662400
1995-05-24,0.3251778185367584,264667200
1995-05-25,0.3242433071136474,182862400
1995-05-26,0.3199885785579681,114553600
1995-05-30,0.3148353099822998,196380800
1995-05-31,0.311555951833725,159532800
1995-06-01,0.3162408173084259,186726400
1995-06-02,0.3157723546028137,105694400
1995-06-05,0.3260795772075653,254654400
1995-06-06,0.3298272490501404,315268800
1995-06-07,0.323268711566925,124521600
1995-06-08,0.3218633532524109,136136000
1995-06-09,0.3260795772075653,186625600
1995-06-12,0.3311160802841186,212116800
1995-06-13,0.3298272490501404,125944000
1995-06-14,0.3270164430141449,118048000
1995-06-15,0.3270164430141449,92758400
1995-06-16,0.328890323638916,89208000
1995-06-19,0.3326381742954254,469537600
1995-06-20,0.3551267087459564,738528000
1995-06-21,0.370118647813797,626012800
1995-06-22,0.3682448267936706,473916800
1995-06-23,0.3654340803623199,231963200
1995-06-26,0.3607493042945862,152779200
1995-06-27,0.3476311862468719,217100800
1995-06-28,0.3495050370693207,266358400
1995-06-29,0.3541898131370544,232556800
1995-06-30,0.3480995893478393,165491200
1995-07-03,0.3518473207950592,39390400
1995-07-05,0.3485680222511291,177060800
1995-07-06,0.3523158133029938,184094400
1995-07-07,0.3644970059394836,387116800
1995-07-10,0.3644970059394836,297931200
1995-07-11,0.3532527685165405,214692800
1995-07-12,0.3523158133029938,283808000
1995-07-13,0.3570005297660827,352329600
1995-07-14,0.3654340803623199,277928000
1995-07-17,0.3673078715801239,226161600
1995-07-18,0.3607493042945862,254632000
1995-07-19,0.3410716354846954,521035200
1995-07-20,0.3527842760086059,331273600
1995-07-21,0.3279536366462707,757881600
1995-07-24,0.3401345908641815,214625600
1995-07-25,0.3429456055164337,263524800
1995-07-26,0.3401345908641815,171449600
1995-07-27,0.3509104251861572,325180800
1995-07-28,0.3410716354846954,260937600
1995-07-31,0.3373238146305084,158524800
1995-08-01,0.3260795772075653,210918400
1995-08-02,0.3326381742954254,275128000
1995-08-03,0.3373238146305084,213931200
1995-08-04,0.3317012786865234,192315200
1995-08-07,0.325142502784729,193760000
1995-08-08,0.3185831606388092,234595200
1995-08-09,0.323268711566925,369017600
1995-08-10,0.3204570114612579,164024000
1995-08-11,0.3228001594543457,206931200
1995-08-14,0.325142502784729,167406400
1995-08-15,0.3302958309650421,317867200
1995-08-16,0.3344857394695282,292633600
1995-08-17,0.3354261517524719,246892800
1995-08-18,0.3373051881790161,241158400
1995-08-21,0.3316672742366791,271779200
1995-08-22,0.336365669965744,217044800
1995-08-23,0.342002660036087,253803200
1995-08-24,0.3438816964626312,287929600
1995-08-25,0.336365669965744,134344000
1995-08-28,0.3232116103172302,243040000
1995-08-29,0.3241511583328247,317060800
1995-08-30,0.3260300755500793,153473600
1995-08-31,0.3232116103172302,87864000
1995-09-01,0.322741836309433,98380800
1995-09-05,0.3269697427749634,179972800
1995-09-06,0.3288488388061523,200760000
1995-09-07,0.336365669965744,262326400
1995-09-08,0.336365669965744,174776000
1995-09-11,0.3326067924499511,172491200
1995-09-12,0.322741836309433,326256000
1995-09-13,0.31851327419281,322750400
1995-09-14,0.3006618618965149,550558400
1995-09-15,0.2696563899517059,1211963200
1995-09-18,0.2757632136344909,621488000
1995-09-19,0.2762329280376434,490022400
1995-09-20,0.2752934396266937,321809600
1995-09-21,0.2781119346618652,347334400
1995-09-22,0.2785816788673401,398641600
1995-09-25,0.2819877862930298,315212800
1995-09-26,0.2809303700923919,250902400
1995-09-27,0.272474855184555,451236800
1995-09-28,0.2837497889995575,331184000
1995-09-29,0.279990941286087,283416000
1995-10-02,0.2828103899955749,392000000
1995-10-03,0.2828103899955749,289822400
1995-10-04,0.2734143435955047,266772800
1995-10-05,0.274353951215744,244070400
